631.txt,relate to,below we discuss the results from both experiments in detail and relate them to our theory presented in section5,O O O O O O O O O O O B O I O O O O O,IN PRP VBP DT NNS IN DT NNS IN NN CC VB PRP TO PRP$ NN VBN IN NN
635.txt,more than,contrastive example based explanationswere only expected to improve understanding slightly more than no explanations,O O O O O O O O O O B I O O,JJ NN VBN RB RB VBN TO VB VBG RB JJR IN DT NNS
639.txt,compared to,the rule based explanations however did cause to participants to think that they better understood the system compared to example basedand no explanations,O O O O O O O O O O O O O O O O O B I O O O O,DT NN VBN NNS RB VBD VB TO NNS TO VB IN PRP RB VBD DT NN VBN TO NN NN DT NNS
641.txt,it is important to,it is important to note that there was no correlation between the self reported measurement of understanding and the behavioral measurements of understanding,B I I I O O O O O O O O O O O O O O O O O O O,PRP VBZ JJ TO VB IN EX VBD DT NN IN DT NN VBD NN IN NN CC DT JJ NNS IN NN
642.txt,had a perception of,this shows that participants had a perception of understanding that differed from the understanding as measured with factor identificationand advice prediction,O O O O B I I I O O O O O O O O O O O O O,DT VBZ IN NNS VBD DT NN IN NN WDT VBD IN DT NN IN VBN IN NN NN NN NN
643.txt,the lack of,close inspection of the results showed two potential causes for the lack of support for our hypotheses,O O O O O O O O O O B I I O O O O,JJ NN IN DT NNS VBD CD JJ NNS IN DT NN IN NN IN PRP$ NNS
645.txt,this is supported by the fact that,this is supported by the fact that participants with no explanationwere already quite adapt in identifying decisive factors nearly 70 compared to 33 chance,B I I I I I I O O O O O O O O O O O O O O O O O,DT VBZ VBN IN DT NN IN NNS IN DT NN RB RB VB IN VBG JJ NNS RB CD VBN TO CD NN
649.txt,instead of,this is in line with the theory that explanations should convey specific causal relations obtained from an overall causal model describing the behavior of the system instead of just factual correlations between system input and output,O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O,DT VBZ IN NN IN DT NN IN NNS MD VB JJ JJ NNS VBN IN DT JJ JJ NN VBG DT NN IN DT NN RB IN RB JJ NNS IN NN NN CC NN
651.txt,play a decisive role in,however such explanations are capable of educating a user to identify which factors would play a decisive role in system advice given a specific situation,O O O O O O O O O O O O O O B I I I I O O O O O O,RB JJ NNS VBP JJ IN VBG DT NN TO VB WDT NNS MD VB DT JJ NN IN NN NN VBN DT JJ NN
653.txt,as well as,in experiment ii we investigated the extent to which an explanation increases the persuasiveness of an advice as well as the explanations effect on task performance,O O O O O O O O O O O O O O O O O B I I O O O O O O,IN NN LS PRP VBD DT NN TO WDT DT NN VBZ DT NN IN DT NN RB RB IN DT NNS NN IN NN NN
656.txt,in turn,we hypothesized that especially contrastive example based explanations would increase persuasive power while these in turn would lower actual task performance,O O O O O O O O O O O O O O B I O O O O O,PRP VBD IN RB JJ NN VBN NNS MD VB JJ NN IN DT IN NN MD VB JJ NN NN
657.txt,in contrast,in contrast the understanding participants gained from rule based explanationswas expected to cause an increase in task performance improvement,B I O O O O O O O O O O O O O O O O O,IN NN DT NN NNS VBN IN NN JJ NNS VBN TO VB DT NN IN NN NN NN
658.txt,due to,due to a lack of statistical evidence not much can be inferred from this and further evaluation is required,B I O O O O O O O O O O O O O O O O O,JJ TO DT NN IN JJ NN RB RB MD VB VBN IN DT CC JJ NN VBZ VBN
659.txt,similar to,similar to experiment iwe found a lack of correlation between reports of participants perception of predicting advice correctness and the number of correct decisions,B I O O O O O O O O O O O O O O O O O O O O O O,JJ TO NN NN VBD DT NN IN NN IN NNS IN NNS NN IN VBG NN NN CC DT NN IN JJ NNS
660.txt,in other words,in other words these measures do not seem to measure the same construct,B I I O O O O O O O O O O,IN JJ NNS DT NNS VBP RB VB TO VB DT JJ NN
661.txt,were unable to,an explanation could be that participants were unable to estimate their own capacity of predicting the correctness of advice,O O O O O O B I I O O O O O O O O O O,DT NN MD VB IN NNS VBD JJ TO VB PRP$ JJ NN IN VBG DT NN IN NN
662.txt,results in,we have shown that providing an explanation with an advice results in users following that advice more often even when incorrect,O O O O O O O O O O B I O O O O O O O O O,PRP VBP VBN IN VBG DT NN IN DT NN VBZ IN NNS VBG DT NN RBR RB RB WRB JJ
663.txt,in addition there was a suggestion that,in addition there was a suggestion that explanations also improve task performance especially contrastive example based explanations,B I I I I I I O O O O O O O O O O,IN NN EX VBD DT NN IN NNS RB VBP NN NN RB JJ NN VBN NNS
665.txt,take a different stance on,these results underline the need in the field of xai to take a different stance on which explanations should be generated,O O O O O O O O O O O B I I I I O O O O O,DT NNS VBP DT NN IN DT NN IN NN TO VB DT JJ NN IN WDT NNS MD VB VBN
666.txt,attributed to,two common styles of explanations answering a contrasting question did not appear to increase task performance an effect often attributed to such explanations within the field,O O O O O O O O O O O O O O O O O O O B I O O O O O,CD JJ NNS IN NNS VBG DT VBG NN VBD RB VB TO VB NN NN DT NN RB VBN TO JJ NNS IN DT NN
667.txt,the field of,this study has several limitations that warrant caution in generalizing the results to other use cases or to the field of xai in general,O O O O O O O O O O O O O O O O O O B I I O O O,DT NN VBZ JJ NNS WDT VBP NN IN VBG DT NNS TO JJ NN NNS CC TO DT NN IN NN IN JJ
668.txt,is related to,the first set of limitations is related to the selected use case of aided dmt1 self management,O O O O O B I I O O O O O O O O O,DT JJ NN IN NNS VBZ JJ TO DT VBN NN NN IN VBN NN NN NN
669.txt,falls into,this use case falls into the category simplified from doshi velez and kim as it approximates a realistic use case,O O O B I O O O O O O O O O O O O O O O,DT NN NN VBZ IN DT NN VBD IN NN NN CC NN IN PRP VBZ DT JJ NN NN
670.txt,differ from,however two major aspects differ from the reallife situation,O O O O B I O O O,RB CD JJ NNS VBP IN DT NN NN
671.txt,instead of,first we recruited healthy participants who had to empathize with a dmt1 patient instead of actual dmt1 patients,O O O O O O O O O O O O O B I O O O,RB PRP VBD JJ NNS WP VBD TO VB IN DT NN NN RB IN JJ NN NNS
672.txt,resulting in,nevertheless participants were sampled from the entire dutch population resulting in a wide variety of ages and education levels,O O O O O O O O O B I O O O O O O O O,RB NNS VBD VBN IN DT JJ JJ NN VBG IN DT JJ NN IN NNS CC NN NNS
673.txt,the effects of,these choices allowed us to measure the effects of the explanation types without focusing on a specific demographic or having to compensate for varying domain knowledge in dmt1 participants,O O O O O O B I I O O O O O O O O O O O O O O O O O O O O,DT NNS VBD PRP TO VB DT NNS IN DT NN NNS IN VBG IN DT JJ JJ CC VBG TO VB IN VBG NN NN IN NN NNS
674.txt,rather than,second the system itself was fictitious and followed a predetermined set of rules rather than comprising the full complexity of a realistic system,O O O O O O O O O O O O O B I O O O O O O O O,RB DT NN PRP VBD JJ CC VBD DT JJ NN IN NNS RB IN VBG DT JJ NN IN DT JJ NN
676.txt,the purpose of,however this was not the purpose of this study,O O O O B I I O O,RB DT VBD RB DT NN IN DT NN
677.txt,aimed to,instead we aimed to evaluate whether the supposed effects of two often cited explanations styles were warranted,O O B I O O O O O O O O O O O O O,RB PRP VBD TO VB IN DT JJ NNS IN CD RB VBN NNS NNS VBD VBN
678.txt,as well as,we believe the selected use case allowed us to do so as it gave both context as well as motivation for the users to understand explanations,O O O O O O O O O O O O O O O O B I I O O O O O O O,PRP VBP DT VBN NN NN VBD PRP TO VB RB IN PRP VBD DT NN RB RB IN NN IN DT NNS TO VB NNS
679.txt,opposed to,also laymen were chosen opposed to dmt1 patients to mitigate any difference in diabetes knowledge and misconceptions which can vary greatly between patients,O O O O B I O O O O O O O O O O O O O O O O O,RB NNS VBD VBN VBN TO NN NNS TO VB DT NN IN NN NN CC NNS WDT MD VB RB IN NNS
680.txt,targeted at,of course future research specifically targeted at the development of a dss for dmt1 self management should include dmt1 patients as participants,O O O O O B I O O O O O O O O O O O O O O O,IN NN JJ NN RB VBN IN DT NN IN DT NN IN NN NN NN MD VB NN NNS IN NNS
681.txt,is related to,the second set of limitations is related to suspected confounds in the experiment,O O O O O B I I O O O O O,DT JJ NN IN NNS VBZ JJ TO JJ NNS IN DT NN
682.txt,held an overall positive bias towards,a brief usability questionnaire showed that participants held an overall positive bias towards the system whether an explanation was provided or not,O O O O O O O B I I I I I O O O O O O O O O,DT JJ NN NN VBD IN NNS VBD DT JJ JJ NN IN DT NN IN DT NN VBD VBN CC RB
683.txt,in addition,in addition this questionnaire showed that participants perception of the organization of the information was not always positive,B I O O O O O O O O O O O O O O O O,IN NN DT NN VBD IN NNS NN IN DT NN IN DT NN VBD RB RB JJ
684.txt,lies in,hence a potential limitation lies in the way the explanations were presented,O O O O B I O O O O O O,RB DT JJ NN VBZ IN DT NN DT NNS VBD VBN
685.txt,had no information to do,also surprisingly in experiment iparticipants attributed a low performance to the system while they had no information to do so,O O O O O O O O O O O O O O B I I I I O,RB RB IN NN NNS VBD DT JJ NN TO DT NN IN PRP VBD DT NN TO VB RB
688.txt,had a natural tendency to,this shows that the participants could have had a natural tendency to distrust the systems advice,O O O O O O O B I I I I O O O O,DT VBZ IN DT NNS MD VB VBD DT JJ NN TO VB DT NNS NN
690.txt,arose from,finally a few limitations arose from the design of both experiments,O O O O B I O O O O O,RB DT JJ NNS VBD IN DT NN IN DT NNS
691.txt,it takes time to,the results for the example based explanations could have been different with a longer learning block as it takes time to infer decision boundaries from examples,O O O O O O O O O O O O O O O O O B I I I O O O O O,DT NNS IN DT NN VBN NNS MD VB VBN JJ IN DT JJR NN NN IN PRP VBZ NN TO VB NN NNS IN NNS
694.txt,for certain,hence we cannot say for certain that the learning block was of sufficient length to allow participants to learn enough from the explanations,O O O O B I O O O O O O O O O O O O O O O O O,RB PRP VBP VB IN JJ IN DT NN NN VBD IN JJ NN TO VB NNS TO VB RB IN DT NNS
695.txt,resulted in,however if this was the case we believe that prolonging the learning block would have resulted in even stronger effects,O O O O O O O O O O O O O O O B I O O O,RB IN DT VBD DT NN PRP VBP IN VBG DT NN NN MD VB VBD IN RB JJR NNS
696.txt,due to,lastly due to the choice of different participant groups for both experiments,O B I O O O O O O O O O,RB JJ TO DT NN IN JJ NN NNS IN DT NNS
697.txt,instead of,however we selected this approach instead of combining the constructs in a single experiment with a within subject design to avoid learning effects not sufficiently compensated through randomizing the understanding and task performance persuasion blocks,O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O,RB PRP VBD DT NN RB IN VBG DT NNS IN DT JJ NN IN DT IN JJ NN TO VB NN NNS RB RB VBN IN VBG DT NN CC NN NN NN NNS
698.txt,a lack of,a lack of user evaluations characterizes the field of explainable artificial intelligence,B I I O O O O O O O O O,DT NN IN NN NNS VBZ DT NN IN JJ JJ NN
699.txt,a contribution of this paper was to,a contribution of this paper was to provide a set of recommendations for future user evaluations,B I I I I I I O O O O O O O O O,DT NN IN DT NN VBD TO VB DT NN IN NNS IN JJ NN NNS
703.txt,the effects of,our second contribution was to evaluate the effects of contrastive rule based and contrastive example based explanationson the participants understanding of system behavior persuasive power of the systems advice when combined with an explanation and task performance,O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O,PRP$ JJ NN VBD TO VB DT NNS IN JJ NN VBN CC JJ NN JJ NN DT NNS NN IN NN NN JJ NN IN DT NNS NN WRB VBN IN DT NN CC NN NN
704.txt,were aided in,the evaluation took place in a decision support context where users were aided in choosing the appropriate dose of insulin to mitigate the effects of diabetes mellitus type 1,O O O O O O O O O O O B I I O O O O O O O O O O O O O O O,DT NN VBD NN IN DT NN NN NN WRB NNS VBD VBN IN VBG DT JJ NN IN NN TO VB DT NNS IN NN NN NN CD
705.txt,played a decisive role in,results showed that contrastive rule based explanations allowed participants to correctly identify the situational factor that played a decisive role in a systems advice,O O O O O O O O O O O O O O O O B I I I I O O O,NNS VBD IN JJ NN VBN NNS VBD NNS TO RB VB DT JJ NN WDT VBD DT JJ NN IN DT NNS NN
706.txt,enabled to,neither example based or rule based explanations enabled participants to correctly predict the systems advice in novel situations nor did they improve task performance,O O O O O O O B O I O O O O O O O O O O O O O O,DT NN VBN CC VB VBN NNS VBD NNS TO RB VB DT NNS NN IN JJ NNS CC VBD PRP VB NN NN
